order_id,order_date,customer_age,gender,country,product_category,quantity,unit_price,discount,payment_method,total_price,is_returned
6311,2022-09-20 22:00:00,23,Male,Germany,Furniture,1,444.75,0.15,Debit Card,378.04,0
6312,2022-09-20 23:00:00,35,Female,UK,Food,1,457.1,0.4,Debit Card,274.26,0
6313,2022-09-21 00:00:00,36,Male,India,Food,8,388.31,0.34,Credit Card,2050.28,0
6314,2022-09-21 01:00:00,36,Male,Canada,Furniture,2,30.13,0.26,Credit Card,44.59,0
6315,2022-09-21 02:00:00,35,Female,USA,Food,2,157.3,0.18,Credit Card,257.97,0
6316,2022-09-21 03:00:00,51,Male,Germany,Food,1,16.58,0.38,Cash,10.28,0
6317,2022-09-21 04:00:00,28,Male,UK,Food,1,232.01,0.49,Net Banking,118.33,0
6318,2022-09-21 05:00:00,67,Male,UK,Clothing,7,26.58,0.16,Cash,156.29,0
6319,2022-09-21 06:00:00,27,Male,USA,Clothing,4,30.28,0.28,Net Banking,87.21,1
6320,2022-09-21 07:00:00,44,Female,Canada,Food,5,178.23,0.34,Net Banking,588.16,0
6321,2022-09-21 08:00:00,22,Female,Canada,Food,4,112.99,0.34,Net Banking,298.29,0
6322,2022-09-21 09:00:00,58,Male,India,Clothing,1,45.24,0.33,Debit Card,30.31,0
6323,2022-09-21 10:00:00,43,Female,Germany,Food,7,317.24,0.1,Net Banking,1998.61,0
6324,2022-09-21 11:00:00,68,Male,Canada,Clothing,9,168.17,0.47,UPI,802.17,0
6325,2022-09-21 12:00:00,55,Female,UK,Clothing,8,95.08,0.43,Net Banking,433.56,0
6326,2022-09-21 13:00:00,25,Male,Germany,Electronics,4,214.46,0.38,Cash,531.86,0
6327,2022-09-21 14:00:00,51,Male,USA,Furniture,8,172.8,0.26,Credit Card,1022.98,0
6328,2022-09-21 15:00:00,35,Female,UK,Clothing,4,253.32,0.12,UPI,891.69,0
6329,2022-09-21 16:00:00,65,Female,Canada,Books,7,207.52,0.13,Cash,1263.8,0
6330,2022-09-21 17:00:00,57,Male,India,Furniture,8,484.26,0.29,Debit Card,2750.6,0
6331,2022-09-21 18:00:00,66,Male,India,Furniture,2,354.15,0.03,Cash,687.05,0
6332,2022-09-21 19:00:00,35,Female,Germany,Furniture,3,212.47,0.42,Cash,369.7,0
6333,2022-09-21 20:00:00,56,Male,Canada,Books,2,404.72,0.44,UPI,453.29,0
6334,2022-09-21 21:00:00,26,Male,Germany,Books,9,362.37,0.16,Credit Card,2739.52,0
6335,2022-09-21 22:00:00,56,Female,Canada,Books,5,191.58,0.37,Net Banking,603.48,0
6336,2022-09-21 23:00:00,41,Female,Germany,Furniture,9,58.6,0.27,UPI,385.0,0
6337,2022-09-22 00:00:00,52,Female,India,Food,5,418.95,0.14,Net Banking,1801.48,0
6338,2022-09-22 01:00:00,55,Male,Germany,Clothing,2,69.9,0.34,Credit Card,92.27,0
6339,2022-09-22 02:00:00,45,Female,Canada,Furniture,6,374.51,0.03,Credit Card,2179.65,0
6340,2022-09-22 03:00:00,22,Male,Germany,Furniture,9,289.51,0.04,Credit Card,2501.37,1
6341,2022-09-22 04:00:00,20,Female,India,Food,9,79.06,0.48,Cash,370.0,0
6342,2022-09-22 05:00:00,63,Male,USA,Clothing,2,26.88,0.07,Net Banking,50.0,1
6343,2022-09-22 06:00:00,67,Male,Germany,Books,2,155.37,0.13,Net Banking,270.34,0
6344,2022-09-22 07:00:00,43,Male,Canada,Electronics,3,28.0,0.22,UPI,65.52,0
6345,2022-09-22 08:00:00,24,Male,USA,Clothing,4,9.65,0.17,Cash,32.04,0
6346,2022-09-22 09:00:00,28,Female,UK,Food,5,89.5,0.34,Net Banking,295.35,0
6347,2022-09-22 10:00:00,37,Male,India,Books,2,57.48,0.22,Net Banking,89.67,0
6348,2022-09-22 11:00:00,63,Female,UK,Books,4,277.73,0.17,Cash,922.06,0
6349,2022-09-22 12:00:00,33,Male,UK,Food,8,55.62,0.39,UPI,271.43,0
6350,2022-09-22 13:00:00,38,Male,Canada,Furniture,9,441.22,0.09,Credit Card,3613.59,0
6351,2022-09-22 14:00:00,33,Female,USA,Books,5,200.68,0.2,UPI,802.72,0
6352,2022-09-22 15:00:00,53,Male,Germany,Food,5,125.53,0.4,UPI,376.59,0
6353,2022-09-22 16:00:00,65,Male,USA,Books,8,15.79,0.15,Net Banking,107.37,0
6354,2022-09-22 17:00:00,25,Male,India,Furniture,8,62.41,0.26,Cash,369.47,0
6355,2022-09-22 18:00:00,58,Female,Germany,Food,5,206.23,0.45,UPI,567.13,0
6356,2022-09-22 19:00:00,54,Female,India,Electronics,8,108.21,0.22,UPI,675.23,0
6357,2022-09-22 20:00:00,67,Female,Germany,Food,9,424.43,0.37,Cash,2406.52,0
6358,2022-09-22 21:00:00,46,Female,Canada,Books,3,133.09,0.36,UPI,255.53,0
6359,2022-09-22 22:00:00,62,Female,Germany,Clothing,8,474.02,0.35,Credit Card,2464.9,0
6360,2022-09-22 23:00:00,64,Male,UK,Clothing,7,215.68,0.47,Debit Card,800.17,0
6361,2022-09-23 00:00:00,27,Female,USA,Electronics,6,228.03,0.3,Net Banking,957.73,0
6362,2022-09-23 01:00:00,54,Male,Germany,Electronics,9,339.89,0.23,Debit Card,2355.44,0
6363,2022-09-23 02:00:00,41,Male,USA,Books,7,57.77,0.44,UPI,226.46,0
6364,2022-09-23 03:00:00,53,Female,USA,Electronics,8,172.17,0.22,Debit Card,1074.34,0
6365,2022-09-23 04:00:00,46,Female,Canada,Books,2,292.34,0.18,Credit Card,479.44,1
6366,2022-09-23 05:00:00,36,Male,India,Furniture,9,28.11,0.01,Credit Card,250.46,0
6367,2022-09-23 06:00:00,32,Female,Canada,Furniture,2,354.02,0.35,Net Banking,460.23,0
6368,2022-09-23 07:00:00,57,Male,USA,Furniture,2,432.32,0.32,Net Banking,587.96,0
6369,2022-09-23 08:00:00,38,Female,Germany,Furniture,4,65.31,0.2,Credit Card,208.99,0
6370,2022-09-23 09:00:00,54,Male,India,Furniture,1,30.17,0.32,Net Banking,20.52,0
6371,2022-09-23 10:00:00,26,Female,Canada,Food,6,117.93,0.09,Cash,643.9,0
6372,2022-09-23 11:00:00,66,Female,USA,Furniture,6,362.01,0.14,Credit Card,1867.97,0
6373,2022-09-23 12:00:00,57,Male,USA,Food,6,78.75,0.03,Credit Card,458.32,0
6374,2022-09-23 13:00:00,31,Female,Canada,Electronics,9,50.33,0.27,Cash,330.67,0
6375,2022-09-23 14:00:00,61,Male,Canada,Books,3,233.53,0.5,Net Banking,350.3,0
6376,2022-09-23 15:00:00,58,Male,Germany,Electronics,2,215.66,0.23,Cash,332.12,0
6377,2022-09-23 16:00:00,39,Male,India,Electronics,7,112.99,0.48,Debit Card,411.28,0
6378,2022-09-23 17:00:00,65,Female,UK,Clothing,9,280.68,0.05,Cash,2399.81,0
6379,2022-09-23 18:00:00,50,Male,India,Books,9,310.4,0.36,UPI,1787.9,0
6380,2022-09-23 19:00:00,50,Female,UK,Clothing,7,336.37,0.3,Debit Card,1648.21,0
6381,2022-09-23 20:00:00,48,Male,Canada,Food,8,462.04,0.08,Cash,3400.61,0
6382,2022-09-23 21:00:00,27,Male,USA,Books,7,209.28,0.12,Net Banking,1289.16,0
6383,2022-09-23 22:00:00,45,Female,Germany,Food,6,16.91,0.31,UPI,70.01,0
6384,2022-09-23 23:00:00,46,Female,India,Clothing,1,93.58,0.36,UPI,59.89,0
6385,2022-09-24 00:00:00,61,Male,UK,Furniture,7,79.27,0.14,Credit Card,477.21,1
6386,2022-09-24 01:00:00,41,Male,India,Food,2,8.32,0.21,Cash,13.15,0
6387,2022-09-24 02:00:00,46,Male,Canada,Books,5,373.76,0.32,Cash,1270.78,1
6388,2022-09-24 03:00:00,20,Male,India,Clothing,4,327.08,0.11,UPI,1164.4,0
6389,2022-09-24 04:00:00,38,Female,Canada,Food,9,176.66,0.02,Debit Card,1558.14,0
6390,2022-09-24 05:00:00,40,Male,USA,Furniture,6,323.57,0.25,Debit Card,1456.06,0
6391,2022-09-24 06:00:00,50,Female,UK,Clothing,8,98.74,0.18,Net Banking,647.73,0
6392,2022-09-24 07:00:00,25,Female,Canada,Food,4,55.94,0.08,UPI,205.86,0
6393,2022-09-24 08:00:00,39,Male,USA,Furniture,6,343.87,0.26,UPI,1526.78,0
6394,2022-09-24 09:00:00,38,Male,Germany,Food,3,258.54,0.16,Credit Card,651.52,0
6395,2022-09-24 10:00:00,37,Female,Canada,Electronics,6,60.09,0.22,Credit Card,281.22,0
6396,2022-09-24 11:00:00,43,Male,Germany,Books,8,348.9,0.04,Credit Card,2679.55,1
6397,2022-09-24 12:00:00,65,Male,Germany,Clothing,8,255.67,0.44,Net Banking,1145.4,0
6398,2022-09-24 13:00:00,55,Female,USA,Electronics,1,234.81,0.39,Net Banking,143.23,0
6399,2022-09-24 14:00:00,42,Male,India,Electronics,1,168.43,0.39,UPI,102.74,0
6400,2022-09-24 15:00:00,37,Male,India,Clothing,7,289.45,0.21,Credit Card,1600.66,1
6401,2022-09-24 16:00:00,60,Male,India,Furniture,6,83.8,0.48,UPI,261.46,0
6402,2022-09-24 17:00:00,31,Female,Germany,Furniture,6,91.36,0.49,Cash,279.56,0
6403,2022-09-24 18:00:00,62,Male,Germany,Furniture,8,206.14,0.34,Cash,1088.42,0
6404,2022-09-24 19:00:00,45,Male,UK,Furniture,1,411.36,0.04,Net Banking,394.91,0
6405,2022-09-24 20:00:00,40,Female,Canada,Food,6,293.23,0.01,UPI,1741.79,1
6406,2022-09-24 21:00:00,45,Male,UK,Food,7,141.06,0.01,Net Banking,977.55,0
6407,2022-09-24 22:00:00,21,Female,UK,Furniture,6,409.76,0.48,UPI,1278.45,0
6408,2022-09-24 23:00:00,51,Male,Canada,Books,5,343.84,0.19,UPI,1392.55,0
6409,2022-09-25 00:00:00,47,Female,India,Furniture,9,128.96,0.2,UPI,928.51,0
6410,2022-09-25 01:00:00,39,Male,Germany,Furniture,5,297.13,0.4,Net Banking,891.39,0
6411,2022-09-25 02:00:00,20,Male,Germany,Furniture,4,91.77,0.41,Debit Card,216.58,0
6412,2022-09-25 03:00:00,56,Female,Germany,Clothing,3,50.16,0.35,Debit Card,97.81,0
6413,2022-09-25 04:00:00,42,Male,India,Food,3,406.21,0.06,Credit Card,1145.51,0
6414,2022-09-25 05:00:00,35,Male,USA,Food,1,437.67,0.14,UPI,376.4,0
6415,2022-09-25 06:00:00,31,Male,USA,Clothing,2,397.79,0.31,Net Banking,548.95,0
6416,2022-09-25 07:00:00,27,Male,India,Clothing,2,434.54,0.16,UPI,730.03,0
6417,2022-09-25 08:00:00,59,Female,Canada,Furniture,9,448.48,0.33,Debit Card,2704.33,0
6418,2022-09-25 09:00:00,43,Male,UK,Food,4,293.88,0.12,Credit Card,1034.46,0
6419,2022-09-25 10:00:00,55,Female,UK,Food,7,471.84,0.45,Credit Card,1816.58,0
6420,2022-09-25 11:00:00,32,Female,USA,Electronics,5,265.18,0.44,Credit Card,742.5,0
6421,2022-09-25 12:00:00,47,Male,India,Food,7,387.79,0.11,Cash,2415.93,1
6422,2022-09-25 13:00:00,65,Male,Germany,Furniture,5,40.47,0.23,Credit Card,155.81,0
6423,2022-09-25 14:00:00,25,Female,Germany,Food,6,22.74,0.05,Net Banking,129.62,0
6424,2022-09-25 15:00:00,45,Male,Germany,Furniture,4,430.59,0.17,Net Banking,1429.56,0
6425,2022-09-25 16:00:00,46,Female,USA,Furniture,6,86.68,0.23,Credit Card,400.46,0
6426,2022-09-25 17:00:00,40,Male,India,Books,7,297.94,0.09,Credit Card,1897.88,0
6427,2022-09-25 18:00:00,22,Female,UK,Electronics,7,109.34,0.05,UPI,727.11,0
6428,2022-09-25 19:00:00,21,Male,India,Electronics,3,279.12,0.42,Debit Card,485.67,0
6429,2022-09-25 20:00:00,42,Female,Germany,Clothing,1,381.25,0.0,UPI,381.25,0
6430,2022-09-25 21:00:00,57,Male,UK,Food,7,319.19,0.12,Debit Card,1966.21,0
6431,2022-09-25 22:00:00,44,Female,India,Books,7,298.2,0.4,UPI,1252.44,0
6432,2022-09-25 23:00:00,27,Male,Germany,Clothing,3,96.27,0.12,Cash,254.15,0
6433,2022-09-26 00:00:00,59,Female,India,Books,3,84.39,0.02,Credit Card,248.11,0
6434,2022-09-26 01:00:00,25,Male,India,Books,7,331.72,0.32,Net Banking,1578.99,0
6435,2022-09-26 02:00:00,38,Male,Canada,Clothing,6,496.76,0.29,Net Banking,2116.2,0
6436,2022-09-26 03:00:00,29,Female,Canada,Clothing,8,192.57,0.13,Net Banking,1340.29,0
6437,2022-09-26 04:00:00,24,Female,India,Clothing,8,220.41,0.02,Debit Card,1728.01,0
6438,2022-09-26 05:00:00,46,Male,India,Books,6,410.18,0.33,Cash,1648.92,0
6439,2022-09-26 06:00:00,63,Male,Germany,Books,2,67.99,0.06,Net Banking,127.82,0
6440,2022-09-26 07:00:00,20,Female,Germany,Furniture,1,161.95,0.1,Cash,145.76,1
6441,2022-09-26 08:00:00,57,Female,India,Clothing,8,278.29,0.22,UPI,1736.53,0
6442,2022-09-26 09:00:00,45,Female,USA,Furniture,2,227.7,0.32,UPI,309.67,0
6443,2022-09-26 10:00:00,49,Female,Germany,Furniture,5,48.84,0.07,Debit Card,227.11,0
6444,2022-09-26 11:00:00,53,Female,UK,Clothing,4,192.37,0.4,UPI,461.69,0
6445,2022-09-26 12:00:00,30,Female,India,Furniture,1,176.66,0.41,Debit Card,104.23,0
6446,2022-09-26 13:00:00,18,Female,Canada,Food,6,57.02,0.3,Cash,239.48,0
6447,2022-09-26 14:00:00,41,Male,UK,Food,3,448.2,0.22,UPI,1048.79,0
6448,2022-09-26 15:00:00,23,Male,Germany,Clothing,3,319.2,0.16,Credit Card,804.38,0
6449,2022-09-26 16:00:00,18,Male,USA,Books,2,450.2,0.07,Debit Card,837.37,0
6450,2022-09-26 17:00:00,53,Male,Canada,Clothing,7,356.05,0.21,Credit Card,1968.96,0
6451,2022-09-26 18:00:00,28,Female,Germany,Electronics,1,479.38,0.22,Net Banking,373.92,0
6452,2022-09-26 19:00:00,47,Male,India,Food,6,438.08,0.15,UPI,2234.21,1
6453,2022-09-26 20:00:00,35,Female,India,Electronics,8,8.46,0.46,Debit Card,36.55,0
6454,2022-09-26 21:00:00,66,Male,India,Electronics,7,282.22,0.18,Net Banking,1619.94,0
6455,2022-09-26 22:00:00,58,Male,Germany,Electronics,2,82.24,0.08,Debit Card,151.32,0
6456,2022-09-26 23:00:00,36,Female,USA,Electronics,5,398.8,0.28,Debit Card,1435.68,0
6457,2022-09-27 00:00:00,65,Female,India,Books,3,129.11,0.11,Debit Card,344.72,0
6458,2022-09-27 01:00:00,28,Female,UK,Clothing,7,181.76,0.12,Debit Card,1119.64,1
6459,2022-09-27 02:00:00,37,Female,India,Furniture,1,461.4,0.11,UPI,410.65,0
6460,2022-09-27 03:00:00,55,Male,UK,Clothing,6,491.34,0.3,Cash,2063.63,1
6461,2022-09-27 04:00:00,31,Male,Germany,Books,6,255.89,0.23,UPI,1182.21,0
6462,2022-09-27 05:00:00,21,Female,USA,Food,3,23.38,0.42,Net Banking,40.68,0
6463,2022-09-27 06:00:00,54,Female,India,Books,3,26.21,0.31,Net Banking,54.25,0
6464,2022-09-27 07:00:00,21,Male,Canada,Food,5,182.4,0.08,Net Banking,839.04,0
6465,2022-09-27 08:00:00,53,Male,UK,Electronics,3,444.82,0.07,Debit Card,1241.05,1
6466,2022-09-27 09:00:00,25,Male,Canada,Books,7,114.15,0.08,Credit Card,735.13,1
6467,2022-09-27 10:00:00,28,Female,USA,Furniture,2,247.76,0.31,UPI,341.91,0
6468,2022-09-27 11:00:00,38,Male,India,Electronics,7,326.65,0.47,Credit Card,1211.87,0
6469,2022-09-27 12:00:00,46,Male,Canada,Furniture,1,138.5,0.12,UPI,121.88,0
6470,2022-09-27 13:00:00,26,Male,USA,Furniture,4,326.56,0.35,Credit Card,849.06,0
6471,2022-09-27 14:00:00,26,Female,Germany,Furniture,7,24.69,0.06,UPI,162.46,1
6472,2022-09-27 15:00:00,35,Male,UK,Books,8,397.9,0.28,UPI,2291.9,0
6473,2022-09-27 16:00:00,35,Female,Germany,Clothing,2,108.27,0.08,Debit Card,199.22,0
6474,2022-09-27 17:00:00,23,Female,UK,Books,9,184.6,0.39,Credit Card,1013.45,0
6475,2022-09-27 18:00:00,49,Female,UK,Electronics,1,367.77,0.31,Credit Card,253.76,1
6476,2022-09-27 19:00:00,47,Male,Germany,Books,7,129.5,0.26,UPI,670.81,1
6477,2022-09-27 20:00:00,34,Male,USA,Clothing,8,341.34,0.21,UPI,2157.27,0
6478,2022-09-27 21:00:00,40,Male,Germany,Food,1,49.21,0.49,UPI,25.1,0
6479,2022-09-27 22:00:00,53,Male,USA,Electronics,4,185.94,0.0,Net Banking,743.76,0
6480,2022-09-27 23:00:00,68,Male,UK,Furniture,3,391.75,0.29,Cash,834.43,0
6481,2022-09-28 00:00:00,53,Male,USA,Books,9,329.73,0.04,UPI,2848.87,0
6482,2022-09-28 01:00:00,34,Female,India,Clothing,4,7.08,0.38,Cash,17.56,0
6483,2022-09-28 02:00:00,45,Male,Germany,Books,2,270.3,0.24,Debit Card,410.86,0
6484,2022-09-28 03:00:00,50,Male,India,Clothing,9,29.33,0.19,Cash,213.82,0
6485,2022-09-28 04:00:00,65,Male,India,Furniture,7,279.6,0.4,Cash,1174.32,0
6486,2022-09-28 05:00:00,20,Male,UK,Books,4,313.42,0.04,UPI,1203.53,0
6487,2022-09-28 06:00:00,29,Male,Germany,Furniture,2,316.78,0.01,Cash,627.22,0
6488,2022-09-28 07:00:00,36,Male,USA,Books,8,118.17,0.07,Debit Card,879.18,0
6489,2022-09-28 08:00:00,42,Male,UK,Electronics,4,495.79,0.03,UPI,1923.67,0
6490,2022-09-28 09:00:00,42,Female,UK,Food,1,390.91,0.28,UPI,281.46,1
6491,2022-09-28 10:00:00,18,Female,USA,Books,6,151.13,0.21,UPI,716.36,0
6492,2022-09-28 11:00:00,63,Male,India,Furniture,7,232.34,0.23,Credit Card,1252.31,0
6493,2022-09-28 12:00:00,26,Male,India,Books,6,105.64,0.12,Net Banking,557.78,0
6494,2022-09-28 13:00:00,41,Male,USA,Clothing,3,85.57,0.21,Credit Card,202.8,0
6495,2022-09-28 14:00:00,19,Female,USA,Electronics,3,331.24,0.42,UPI,576.36,0
6496,2022-09-28 15:00:00,47,Female,USA,Electronics,6,180.3,0.21,Credit Card,854.62,0
6497,2022-09-28 16:00:00,65,Male,UK,Books,3,117.24,0.22,Cash,274.34,0
6498,2022-09-28 17:00:00,56,Male,Canada,Clothing,5,82.53,0.12,Cash,363.13,0
6499,2022-09-28 18:00:00,56,Male,USA,Electronics,4,108.49,0.0,UPI,433.96,1
6500,2022-09-28 19:00:00,62,Male,USA,Clothing,2,324.57,0.09,Cash,590.72,0
6501,2022-09-28 20:00:00,68,Female,UK,Food,5,165.99,0.06,Net Banking,780.15,1
6502,2022-09-28 21:00:00,68,Female,India,Food,8,155.41,0.15,Debit Card,1056.79,0
6503,2022-09-28 22:00:00,35,Female,Canada,Books,1,168.04,0.44,Credit Card,94.1,0
6504,2022-09-28 23:00:00,37,Female,Germany,Food,7,413.09,0.05,UPI,2747.05,1
6505,2022-09-29 00:00:00,43,Female,USA,Food,3,276.32,0.3,Credit Card,580.27,0
6506,2022-09-29 01:00:00,23,Male,USA,Electronics,2,318.24,0.31,Debit Card,439.17,0
6507,2022-09-29 02:00:00,64,Male,UK,Electronics,2,135.41,0.04,UPI,259.99,0
6508,2022-09-29 03:00:00,39,Female,India,Furniture,9,149.92,0.31,Debit Card,931.0,1
6509,2022-09-29 04:00:00,52,Male,India,Food,2,233.51,0.35,Net Banking,303.56,0
6510,2022-09-29 05:00:00,51,Female,USA,Clothing,9,212.9,0.01,Net Banking,1896.94,0
6511,2022-09-29 06:00:00,56,Female,UK,Electronics,1,56.37,0.49,Net Banking,28.75,0
6512,2022-09-29 07:00:00,68,Male,Germany,Food,2,266.07,0.27,Debit Card,388.46,0
6513,2022-09-29 08:00:00,45,Female,Canada,Food,6,92.2,0.26,Net Banking,409.37,0
6514,2022-09-29 09:00:00,59,Male,Germany,Books,5,330.93,0.06,Debit Card,1555.37,0
6515,2022-09-29 10:00:00,55,Male,Germany,Books,2,329.37,0.1,Cash,592.87,0
6516,2022-09-29 11:00:00,67,Male,India,Electronics,5,20.57,0.4,UPI,61.71,0
6517,2022-09-29 12:00:00,22,Female,Germany,Furniture,8,57.88,0.3,Cash,324.13,0
6518,2022-09-29 13:00:00,37,Female,UK,Electronics,1,176.56,0.17,Net Banking,146.54,0
6519,2022-09-29 14:00:00,69,Female,India,Electronics,4,155.97,0.18,Debit Card,511.58,0
6520,2022-09-29 15:00:00,51,Female,UK,Books,3,246.33,0.47,Credit Card,391.66,0
6521,2022-09-29 16:00:00,39,Female,Germany,Electronics,1,78.53,0.16,UPI,65.97,0
6522,2022-09-29 17:00:00,22,Female,UK,Books,9,467.55,0.15,Credit Card,3576.76,0
6523,2022-09-29 18:00:00,69,Male,UK,Food,1,218.24,0.08,Credit Card,200.78,0
6524,2022-09-29 19:00:00,43,Male,Germany,Food,4,195.61,0.12,Net Banking,688.55,1
6525,2022-09-29 20:00:00,69,Female,Canada,Electronics,9,495.35,0.04,Credit Card,4279.82,0
6526,2022-09-29 21:00:00,25,Male,Canada,Electronics,9,103.27,0.34,Net Banking,613.42,0
6527,2022-09-29 22:00:00,54,Male,India,Food,8,11.32,0.42,Net Banking,52.52,0
6528,2022-09-29 23:00:00,69,Female,Canada,Electronics,4,197.74,0.2,UPI,632.77,0
6529,2022-09-30 00:00:00,49,Male,Germany,Books,1,373.79,0.24,Net Banking,284.08,0
6530,2022-09-30 01:00:00,65,Male,India,Electronics,5,120.6,0.19,Credit Card,488.43,1
6531,2022-09-30 02:00:00,20,Male,UK,Furniture,1,215.5,0.42,Credit Card,124.99,0
6532,2022-09-30 03:00:00,43,Male,India,Furniture,9,300.43,0.29,Cash,1919.75,0
6533,2022-09-30 04:00:00,30,Female,Germany,Electronics,7,194.96,0.17,Cash,1132.72,1
6534,2022-09-30 05:00:00,23,Female,UK,Books,9,303.01,0.06,Net Banking,2563.46,1
6535,2022-09-30 06:00:00,53,Male,India,Electronics,8,25.1,0.41,Debit Card,118.47,0
6536,2022-09-30 07:00:00,48,Female,India,Books,4,175.83,0.43,Debit Card,400.89,0
6537,2022-09-30 08:00:00,27,Male,India,Furniture,1,403.48,0.42,Cash,234.02,0
6538,2022-09-30 09:00:00,67,Female,Canada,Electronics,5,377.57,0.34,Debit Card,1245.98,0
6539,2022-09-30 10:00:00,69,Female,Germany,Furniture,3,259.89,0.29,Cash,553.57,0
6540,2022-09-30 11:00:00,35,Male,Canada,Books,4,447.22,0.32,Debit Card,1216.44,0
6541,2022-09-30 12:00:00,47,Male,UK,Food,8,364.45,0.13,Cash,2536.57,0
6542,2022-09-30 13:00:00,29,Male,USA,Books,3,413.89,0.44,Cash,695.34,0
6543,2022-09-30 14:00:00,52,Male,India,Clothing,4,260.67,0.23,Debit Card,802.86,0
6544,2022-09-30 15:00:00,61,Male,Canada,Food,3,356.91,0.45,Net Banking,588.9,0
6545,2022-09-30 16:00:00,61,Male,Germany,Electronics,9,221.07,0.34,Credit Card,1313.16,0
6546,2022-09-30 17:00:00,51,Male,Germany,Food,3,264.43,0.33,Cash,531.5,0
6547,2022-09-30 18:00:00,46,Male,Germany,Clothing,8,448.46,0.39,Debit Card,2188.48,0
6548,2022-09-30 19:00:00,40,Female,UK,Books,6,218.91,0.5,Cash,656.73,0
6549,2022-09-30 20:00:00,43,Female,India,Electronics,9,420.49,0.12,Net Banking,3330.28,0
6550,2022-09-30 21:00:00,45,Male,India,Furniture,7,282.81,0.18,Cash,1623.33,0
6551,2022-09-30 22:00:00,35,Male,Canada,Electronics,3,275.28,0.18,Credit Card,677.19,0
6552,2022-09-30 23:00:00,51,Female,UK,Clothing,2,334.05,0.21,Credit Card,527.8,0
6553,2022-10-01 00:00:00,51,Male,USA,Clothing,3,278.67,0.47,Cash,443.09,0
6554,2022-10-01 01:00:00,43,Female,UK,Books,6,168.68,0.13,Credit Card,880.51,0
6555,2022-10-01 02:00:00,38,Female,Germany,Furniture,3,7.02,0.17,Net Banking,17.48,0
6556,2022-10-01 03:00:00,25,Male,Germany,Clothing,2,360.86,0.06,UPI,678.42,0
6557,2022-10-01 04:00:00,18,Female,UK,Clothing,7,442.91,0.13,Debit Card,2697.32,0
6558,2022-10-01 05:00:00,30,Male,India,Electronics,5,191.25,0.48,Cash,497.25,0
6559,2022-10-01 06:00:00,67,Female,Canada,Electronics,6,244.49,0.1,UPI,1320.25,0
6560,2022-10-01 07:00:00,25,Female,Canada,Clothing,6,412.99,0.47,Net Banking,1313.31,0
6561,2022-10-01 08:00:00,62,Female,UK,Furniture,9,73.97,0.1,Credit Card,599.16,0
6562,2022-10-01 09:00:00,41,Male,Canada,Electronics,8,359.35,0.15,Credit Card,2443.58,0
6563,2022-10-01 10:00:00,56,Female,USA,Clothing,6,401.89,0.45,UPI,1326.24,0
6564,2022-10-01 11:00:00,20,Male,Canada,Electronics,6,76.34,0.37,Debit Card,288.57,0
6565,2022-10-01 12:00:00,27,Female,Germany,Food,2,455.61,0.36,Net Banking,583.18,0
6566,2022-10-01 13:00:00,48,Male,Canada,Clothing,5,144.14,0.45,Credit Card,396.38,0
6567,2022-10-01 14:00:00,68,Female,UK,Furniture,8,331.17,0.27,Credit Card,1934.03,0
6568,2022-10-01 15:00:00,44,Male,USA,Furniture,3,100.29,0.25,Credit Card,225.65,0
6569,2022-10-01 16:00:00,30,Female,UK,Electronics,4,77.63,0.36,Debit Card,198.73,0
6570,2022-10-01 17:00:00,36,Female,UK,Clothing,5,258.03,0.37,UPI,812.79,0
6571,2022-10-01 18:00:00,57,Female,India,Books,7,489.89,0.0,Debit Card,3429.23,0
6572,2022-10-01 19:00:00,67,Female,Germany,Food,5,28.16,0.5,Credit Card,70.4,0
6573,2022-10-01 20:00:00,47,Male,Canada,Food,9,197.08,0.25,Credit Card,1330.29,1
6574,2022-10-01 21:00:00,64,Female,Germany,Furniture,5,333.52,0.2,Cash,1334.08,0
6575,2022-10-01 22:00:00,56,Female,UK,Food,1,353.52,0.46,Credit Card,190.9,0
6576,2022-10-01 23:00:00,24,Male,India,Clothing,5,373.85,0.08,Debit Card,1719.71,0
6577,2022-10-02 00:00:00,20,Male,India,Books,9,303.93,0.14,UPI,2352.42,1
6578,2022-10-02 01:00:00,67,Female,USA,Electronics,7,309.62,0.1,Credit Card,1950.61,0
6579,2022-10-02 02:00:00,31,Male,USA,Books,6,460.67,0.09,Net Banking,2515.26,1
6580,2022-10-02 03:00:00,69,Female,India,Electronics,5,260.77,0.43,UPI,743.19,0
6581,2022-10-02 04:00:00,34,Female,UK,Electronics,5,191.77,0.03,UPI,930.08,0
6582,2022-10-02 05:00:00,49,Male,India,Clothing,5,476.59,0.21,Credit Card,1882.53,0
6583,2022-10-02 06:00:00,26,Male,India,Clothing,8,167.25,0.19,UPI,1083.78,0
6584,2022-10-02 07:00:00,59,Female,Germany,Furniture,4,194.33,0.02,UPI,761.77,0
6585,2022-10-02 08:00:00,57,Female,Canada,Books,1,327.48,0.49,Debit Card,167.01,0
6586,2022-10-02 09:00:00,49,Male,Germany,Clothing,4,378.84,0.02,Debit Card,1485.05,0
6587,2022-10-02 10:00:00,43,Female,India,Furniture,3,119.33,0.41,Debit Card,211.21,0
6588,2022-10-02 11:00:00,36,Male,UK,Clothing,4,94.89,0.08,Debit Card,349.2,0
6589,2022-10-02 12:00:00,37,Male,Germany,Books,7,276.96,0.41,Debit Card,1143.84,1
